,summary,config,name
0,"{'val_student_iou_sidewalk': 75.80538392066956, 'epoch': 71, 'cl_loss_step': 0.023541448637843132, 'val_student_iou_car': 94.09083127975464, 'val_student_iou_motorcycle': 46.40611708164215, 'val_teacher_iou_motorcycle': 50.71609616279602, 'val_teacher_iou_motorcyclist': 0, 'val_teacher_iou_other-ground': 0.4565487150102854, 'ls_loss_step': 0.04497043788433075, 'val_student_miou': 57.19956159591675, 'val_student_iou_bicyclist': 81.00590705871582, 'val_teacher_iou_car': 89.12019729614258, 'val_teacher_iou_parking': 38.46735060214996, 'val_teacher_iou_road': 86.0150694847107, 'val_teacher_iou_trunk': 66.42313599586487, 'val_teacher_iou_terrain': 68.0512011051178, 'val_teacher_iou_bicyclist': 81.95717334747314, 'val_teacher_iou_vegetation': 84.75773334503174, 'val_loss': 0.8388594388961792, 'val_best_miou': 59.54309105873108, 'val_student_iou_fence': 38.60311210155487, 'val_teacher_iou_fence': 41.584742069244385, 'val_student_iou_bicycle': 30.89059591293335, 'val_student_iou_traffic-sign': 44.80690360069275, 'val_student_iou_other-vehicle': 36.52099072933197, 'val_teacher_miou': 57.25425481796265, 'val_teacher_iou_person': 71.5418815612793, 'mix_loss_step': 0.7080263495445251, 'mix_loss_epoch': 0.7380208373069763, 'train_loss_step': 0.10391320288181304, 'val_student_iou_person': 71.63419723510742, 'val_teacher_iou_bicycle': 29.41199243068695, 'val_teacher_iou_truck': 67.95713305473328, 'val_student_iou_building': 86.31844520568848, 'ls_loss_epoch': 0.08439509570598602, 'val_student_iou_truck': 69.08968687057495, 'train_loss_epoch': 0.15101084113121033, 'val_student_iou_pole': 64.1968309879303, 'val_student_iou_trunk': 67.18609929084778, 'val_student_iou_vegetation': 86.19742393493652, 'val_teacher_iou_traffic-sign': 43.74832510948181, 'cl_loss_epoch': 0.02971470355987549, 'val_student_iou_terrain': 71.91049456596375, 'val_student_iou_parking': 33.43892991542816, '_step': 686949, 'val_teacher_iou_pole': 63.43364119529724, '_timestamp': 1694920166.2999382, 'val_teacher_iou_sidewalk': 73.38382005691528, '_runtime': 527063.8827991486, 'val_student_iou_road': 88.3390486240387, 'val_teacher_iou_building': 87.46129274368286, 'val_student_iou_motorcyclist': 0.052112172124907374, 'val_student_iou_other-ground': 0.2985117956995964, 'val_teacher_iou_other-vehicle': 43.34351122379303}","{'model': {'in_feat': 9, 'hid_feat': 32}, 'logger': {'name': 'cylinder3d_mt_mix_unc_pseudo_50_0.05', 'project': 'scribblekitti_mix_cyh'}, 'dataset': {'aug': {'student': ['rotate', 'flip', 'scale', 'noise'], 'teacher': ['rotate', 'flip']}, 'count': {'label': [73587231, 99431486, 391766, 936031, 4586090, 5455888, 816813, 298604, 87779, 467085589, 34577789, 338183720, 9173976, 311802516, 170001681, 627195745, 14189414, 183603141, 6712285, 1441988], 'scribble': [2160247170, 6566158, 71534, 179925, 243444, 426175, 158283, 47008, 17394, 16078998, 1934307, 24700890, 895279, 25484637, 38490240, 60489552, 2760067, 9147035, 1348133, 273303]}, 'split': {'test': [11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'train': [0, 1, 2, 3, 4, 5, 6, 7, 9, 10], 'valid': [8]}, 'labels': {'0': 'unlabeled', '1': 'car', '2': 'bicycle', '3': 'motorcycle', '4': 'truck', '5': 'other-vehicle', '6': 'person', '7': 'bicyclist', '8': 'motorcyclist', '9': 'road', '10': 'parking', '11': 'sidewalk', '12': 'other-ground', '13': 'building', '14': 'fence', '15': 'vegetation', '16': 'trunk', '17': 'terrain', '18': 'pole', '19': 'traffic-sign'}, 'prefix': 'cylindrical_mt', 'bin_size': [[24, 9], [48, 18], [96, 36]], 'root_dir': 'data/sequences', 'color_map': {'0': [0, 0, 0], '1': [245, 150, 100], '2': [245, 230, 100], '3': [150, 60, 30], '4': [180, 30, 80], '5': [255, 0, 0], '6': [30, 30, 255], '7': [200, 40, 255], '8': [90, 30, 150], '9': [255, 0, 255], '10': [255, 150, 255], '11': [75, 0, 75], '12': [75, 0, 175], '13': [0, 200, 255], '14': [50, 120, 255], '15': [0, 175, 0], '16': [0, 60, 135], '17': [80, 240, 150], '18': [150, 240, 255], '19': [0, 0, 255]}, 'max_bound': [50, 3.1415926, 2], 'min_bound': [0, -3.1415926, -4], 'learning_map': {'0': 0, '1': 0, '10': 1, '11': 2, '13': 5, '15': 3, '16': 5, '18': 4, '20': 5, '30': 6, '31': 7, '32': 8, '40': 9, '44': 10, '48': 11, '49': 12, '50': 13, '51': 14, '52': 0, '60': 9, '70': 15, '71': 16, '72': 17, '80': 18, '81': 19, '99': 0, '252': 1, '253': 7, '254': 6, '255': 8, '256': 5, '257': 5, '258': 4, '259': 5}, 'spatial_shape': [480, 360, 32], 'label_directory': 'scribbles', 'learning_map_inv': {'0': 0, '1': 10, '2': 11, '3': 15, '4': 18, '5': 20, '6': 30, '7': 31, '8': 32, '9': 40, '10': 44, '11': 48, '12': 49, '13': 50, '14': 51, '15': 70, '16': 71, '17': 72, '18': 80, '19': 81}}, 'trainer': {'gpus': -1, 'max_epochs': 75, 'accelerator': 'ddp', 'sync_batchnorm': True, 'default_root_dir': 'output', 'num_sanity_val_steps': 1, 'accumulate_grad_batches': 1, 'check_val_every_n_epoch': 1}, 'base_dir': 'output/scribblekitti_mix_cyh/cylinder3d_mt_mix_unc_pseudo_50_0.05/20230911-08:44:56', 'lasermix': {'mix_loss_coe': 0.05, 'mix_strategy': 'unc_and_pseudo', 'seg_bincount': 50, 'seg_strategy': 'phi', 'pseudo_label_threshold': 0.8}, 'optimizer': {'lr': 0.0001}, 'val_dataset': {'count': {'label': [73587231, 99431486, 391766, 936031, 4586090, 5455888, 816813, 298604, 87779, 467085589, 34577789, 338183720, 9173976, 311802516, 170001681, 627195745, 14189414, 183603141, 6712285, 1441988], 'scribble': [2160247170, 6566158, 71534, 179925, 243444, 426175, 158283, 47008, 17394, 16078998, 1934307, 24700890, 895279, 25484637, 38490240, 60489552, 2760067, 9147035, 1348133, 273303]}, 'split': {'test': [11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'train': [0, 1, 2, 3, 4, 5, 6, 7, 9, 10], 'valid': [8]}, 'labels': {'0': 'unlabeled', '1': 'car', '2': 'bicycle', '3': 'motorcycle', '4': 'truck', '5': 'other-vehicle', '6': 'person', '7': 'bicyclist', '8': 'motorcyclist', '9': 'road', '10': 'parking', '11': 'sidewalk', '12': 'other-ground', '13': 'building', '14': 'fence', '15': 'vegetation', '16': 'trunk', '17': 'terrain', '18': 'pole', '19': 'traffic-sign'}, 'prefix': 'cylindrical_mt', 'bin_size': [[24, 9], [48, 18], [96, 36]], 'root_dir': 'data/sequences', 'color_map': {'0': [0, 0, 0], '1': [245, 150, 100], '2': [245, 230, 100], '3': [150, 60, 30], '4': [180, 30, 80], '5': [255, 0, 0], '6': [30, 30, 255], '7': [200, 40, 255], '8': [90, 30, 150], '9': [255, 0, 255], '10': [255, 150, 255], '11': [75, 0, 75], '12': [75, 0, 175], '13': [0, 200, 255], '14': [50, 120, 255], '15': [0, 175, 0], '16': [0, 60, 135], '17': [80, 240, 150], '18': [150, 240, 255], '19': [0, 0, 255]}, 'max_bound': [50, 3.1415926, 2], 'min_bound': [0, -3.1415926, -4], 'learning_map': {'0': 0, '1': 0, '10': 1, '11': 2, '13': 5, '15': 3, '16': 5, '18': 4, '20': 5, '30': 6, '31': 7, '32': 8, '40': 9, '44': 10, '48': 11, '49': 12, '50': 13, '51': 14, '52': 0, '60': 9, '70': 15, '71': 16, '72': 17, '80': 18, '81': 19, '99': 0, '252': 1, '253': 7, '254': 6, '255': 8, '256': 5, '257': 5, '258': 4, '259': 5}, 'spatial_shape': [480, 360, 32], 'label_directory': 'unc', 'learning_map_inv': {'0': 0, '1': 10, '2': 11, '3': 15, '4': 18, '5': 20, '6': 30, '7': 31, '8': 32, '9': 40, '10': 44, '11': 48, '12': 49, '13': 50, '14': 51, '15': 70, '16': 71, '17': 72, '18': 80, '19': 81}}, 'val_dataloader': {'shuffle': False, 'batch_size': 2, 'num_workers': 8}, 'config/base_dir': 'output/scribblekitti_mix_cyh/cylinder3d_mt_mix_unc_pseudo_50_0.05/20230911-08:44:56', 'test_dataloader': {'shuffle': False, 'batch_size': 1, 'num_workers': 4}, 'train_dataloader': {'shuffle': True, 'drop_last': True, 'batch_size': 2, 'num_workers': 8}, 'config/logger/name': 'cylinder3d_mt_mix_unc_pseudo_50_0.05', 'config/optimizer/lr': 0.0001, 'config/trainer/gpus': -1, 'config/model/in_feat': 9, 'config/dataset/prefix': 'cylindrical_mt', 'config/logger/project': 'scribblekitti_mix_cyh', 'config/model/hid_feat': 32, 'config/dataset/bin_size': [[24, 9], [48, 18], [96, 36]], 'config/dataset/labels/0': 'unlabeled', 'config/dataset/labels/1': 'car', 'config/dataset/labels/2': 'bicycle', 'config/dataset/labels/3': 'motorcycle', 'config/dataset/labels/4': 'truck', 'config/dataset/labels/5': 'other-vehicle', 'config/dataset/labels/6': 'person', 'config/dataset/labels/7': 'bicyclist', 'config/dataset/labels/8': 'motorcyclist', 'config/dataset/labels/9': 'road', 'config/dataset/root_dir': 'data/sequences', 'config/dataset/labels/10': 'parking', 'config/dataset/labels/11': 'sidewalk', 'config/dataset/labels/12': 'other-ground', 'config/dataset/labels/13': 'building', 'config/dataset/labels/14': 'fence', 'config/dataset/labels/15': 'vegetation', 'config/dataset/labels/16': 'trunk', 'config/dataset/labels/17': 'terrain', 'config/dataset/labels/18': 'pole', 'config/dataset/labels/19': 'traffic-sign', 'config/dataset/max_bound': [50, 3.1415926, 2], 'config/dataset/min_bound': [0, -3.1415926, -4], 'config/dataset/split/test': [11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'config/trainer/max_epochs': 75, 'config/val_dataset/prefix': 'cylindrical_mt', 'config/dataset/aug/student': ['rotate', 'flip', 'scale', 'noise'], 'config/dataset/aug/teacher': ['rotate', 'flip'], 'config/dataset/color_map/0': [0, 0, 0], 'config/dataset/color_map/1': [245, 150, 100], 'config/dataset/color_map/2': [245, 230, 100], 'config/dataset/color_map/3': [150, 60, 30], 'config/dataset/color_map/4': [180, 30, 80], 'config/dataset/color_map/5': [255, 0, 0], 'config/dataset/color_map/6': [30, 30, 255], 'config/dataset/color_map/7': [200, 40, 255], 'config/dataset/color_map/8': [90, 30, 150], 'config/dataset/color_map/9': [255, 0, 255], 'config/dataset/count/label': [73587231, 99431486, 391766, 936031, 4586090, 5455888, 816813, 298604, 87779, 467085589, 34577789, 338183720, 9173976, 311802516, 170001681, 627195745, 14189414, 183603141, 6712285, 1441988], 'config/dataset/split/train': [0, 1, 2, 3, 4, 5, 6, 7, 9, 10], 'config/dataset/split/valid': [8], 'config/trainer/accelerator': 'ddp', 'config/dataset/color_map/10': [255, 150, 255], 'config/dataset/color_map/11': [75, 0, 75], 'config/dataset/color_map/12': [75, 0, 175], 'config/dataset/color_map/13': [0, 200, 255], 'config/dataset/color_map/14': [50, 120, 255], 'config/dataset/color_map/15': [0, 175, 0], 'config/dataset/color_map/16': [0, 60, 135], 'config/dataset/color_map/17': [80, 240, 150], 'config/dataset/color_map/18': [150, 240, 255], 'config/dataset/color_map/19': [0, 0, 255], 'config/val_dataset/bin_size': [[24, 9], [48, 18], [96, 36]], 'config/val_dataset/labels/0': 'unlabeled', 'config/val_dataset/labels/1': 'car', 'config/val_dataset/labels/2': 'bicycle', 'config/val_dataset/labels/3': 'motorcycle', 'config/val_dataset/labels/4': 'truck', 'config/val_dataset/labels/5': 'other-vehicle', 'config/val_dataset/labels/6': 'person', 'config/val_dataset/labels/7': 'bicyclist', 'config/val_dataset/labels/8': 'motorcyclist', 'config/val_dataset/labels/9': 'road', 'config/val_dataset/root_dir': 'data/sequences', 'config/dataset/spatial_shape': [480, 360, 32], 'config/lasermix/mix_loss_coe': 0.05, 'config/lasermix/mix_strategy': 'unc_and_pseudo', 'config/lasermix/seg_bincount': 50, 'config/lasermix/seg_strategy': 'phi', 'config/val_dataset/labels/10': 'parking', 'config/val_dataset/labels/11': 'sidewalk', 'config/val_dataset/labels/12': 'other-ground', 'config/val_dataset/labels/13': 'building', 'config/val_dataset/labels/14': 'fence', 'config/val_dataset/labels/15': 'vegetation', 'config/val_dataset/labels/16': 'trunk', 'config/val_dataset/labels/17': 'terrain', 'config/val_dataset/labels/18': 'pole', 'config/val_dataset/labels/19': 'traffic-sign', 'config/val_dataset/max_bound': [50, 3.1415926, 2], 'config/val_dataset/min_bound': [0, -3.1415926, -4], 'config/dataset/count/scribble': [2160247170, 6566158, 71534, 179925, 243444, 426175, 158283, 47008, 17394, 16078998, 1934307, 24700890, 895279, 25484637, 38490240, 60489552, 2760067, 9147035, 1348133, 273303], 'config/dataset/learning_map/0': 0, 'config/dataset/learning_map/1': 0, 'config/trainer/sync_batchnorm': True, 'config/val_dataloader/shuffle': False, 'config/val_dataset/split/test': [11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'config/dataset/label_directory': 'scribbles', 'config/dataset/learning_map/10': 1, 'config/dataset/learning_map/11': 2, 'config/dataset/learning_map/13': 5, 'config/dataset/learning_map/15': 3, 'config/dataset/learning_map/16': 5, 'config/dataset/learning_map/18': 4, 'config/dataset/learning_map/20': 5, 'config/dataset/learning_map/30': 6, 'config/dataset/learning_map/31': 7, 'config/dataset/learning_map/32': 8, 'config/dataset/learning_map/40': 9, 'config/dataset/learning_map/44': 10, 'config/dataset/learning_map/48': 11, 'config/dataset/learning_map/49': 12, 'config/dataset/learning_map/50': 13, 'config/dataset/learning_map/51': 14, 'config/dataset/learning_map/52': 0, 'config/dataset/learning_map/60': 9, 'config/dataset/learning_map/70': 15, 'config/dataset/learning_map/71': 16, 'config/dataset/learning_map/72': 17, 'config/dataset/learning_map/80': 18, 'config/dataset/learning_map/81': 19, 'config/dataset/learning_map/99': 0, 'config/test_dataloader/shuffle': False, 'config/val_dataset/color_map/0': [0, 0, 0], 'config/val_dataset/color_map/1': [245, 150, 100], 'config/val_dataset/color_map/2': [245, 230, 100], 'config/val_dataset/color_map/3': [150, 60, 30], 'config/val_dataset/color_map/4': [180, 30, 80], 'config/val_dataset/color_map/5': [255, 0, 0], 'config/val_dataset/color_map/6': [30, 30, 255], 'config/val_dataset/color_map/7': [200, 40, 255], 'config/val_dataset/color_map/8': [90, 30, 150], 'config/val_dataset/color_map/9': [255, 0, 255], 'config/val_dataset/count/label': [73587231, 99431486, 391766, 936031, 4586090, 5455888, 816813, 298604, 87779, 467085589, 34577789, 338183720, 9173976, 311802516, 170001681, 627195745, 14189414, 183603141, 6712285, 1441988], 'config/val_dataset/split/train': [0, 1, 2, 3, 4, 5, 6, 7, 9, 10], 'config/val_dataset/split/valid': [8], 'config/dataset/learning_map/252': 1, 'config/dataset/learning_map/253': 7, 'config/dataset/learning_map/254': 6, 'config/dataset/learning_map/255': 8, 'config/dataset/learning_map/256': 5, 'config/dataset/learning_map/257': 5, 'config/dataset/learning_map/258': 4, 'config/dataset/learning_map/259': 5, 'config/train_dataloader/shuffle': True, 'config/trainer/default_root_dir': 'output', 'config/val_dataset/color_map/10': [255, 150, 255], 'config/val_dataset/color_map/11': [75, 0, 75], 'config/val_dataset/color_map/12': [75, 0, 175], 'config/val_dataset/color_map/13': [0, 200, 255], 'config/val_dataset/color_map/14': [50, 120, 255], 'config/val_dataset/color_map/15': [0, 175, 0], 'config/val_dataset/color_map/16': [0, 60, 135], 'config/val_dataset/color_map/17': [80, 240, 150], 'config/val_dataset/color_map/18': [150, 240, 255], 'config/val_dataset/color_map/19': [0, 0, 255], 'config/val_dataloader/batch_size': 2, 'config/val_dataset/spatial_shape': [480, 360, 32], 'config/dataset/learning_map_inv/0': 0, 'config/dataset/learning_map_inv/1': 10, 'config/dataset/learning_map_inv/2': 11, 'config/dataset/learning_map_inv/3': 15, 'config/dataset/learning_map_inv/4': 18, 'config/dataset/learning_map_inv/5': 20, 'config/dataset/learning_map_inv/6': 30, 'config/dataset/learning_map_inv/7': 31, 'config/dataset/learning_map_inv/8': 32, 'config/dataset/learning_map_inv/9': 40, 'config/test_dataloader/batch_size': 1, 'config/train_dataloader/drop_last': True, 'config/val_dataloader/num_workers': 8, 'config/val_dataset/count/scribble': [2160247170, 6566158, 71534, 179925, 243444, 426175, 158283, 47008, 17394, 16078998, 1934307, 24700890, 895279, 25484637, 38490240, 60489552, 2760067, 9147035, 1348133, 273303], 'config/val_dataset/learning_map/0': 0, 'config/val_dataset/learning_map/1': 0, 'config/dataset/learning_map_inv/10': 44, 'config/dataset/learning_map_inv/11': 48, 'config/dataset/learning_map_inv/12': 49, 'config/dataset/learning_map_inv/13': 50, 'config/dataset/learning_map_inv/14': 51, 'config/dataset/learning_map_inv/15': 70, 'config/dataset/learning_map_inv/16': 71, 'config/dataset/learning_map_inv/17': 72, 'config/dataset/learning_map_inv/18': 80, 'config/dataset/learning_map_inv/19': 81, 'config/test_dataloader/num_workers': 4, 'config/train_dataloader/batch_size': 2, 'config/val_dataset/label_directory': 'unc', 'config/val_dataset/learning_map/10': 1, 'config/val_dataset/learning_map/11': 2, 'config/val_dataset/learning_map/13': 5, 'config/val_dataset/learning_map/15': 3, 'config/val_dataset/learning_map/16': 5, 'config/val_dataset/learning_map/18': 4, 'config/val_dataset/learning_map/20': 5, 'config/val_dataset/learning_map/30': 6, 'config/val_dataset/learning_map/31': 7, 'config/val_dataset/learning_map/32': 8, 'config/val_dataset/learning_map/40': 9, 'config/val_dataset/learning_map/44': 10, 'config/val_dataset/learning_map/48': 11, 'config/val_dataset/learning_map/49': 12, 'config/val_dataset/learning_map/50': 13, 'config/val_dataset/learning_map/51': 14, 'config/val_dataset/learning_map/52': 0, 'config/val_dataset/learning_map/60': 9, 'config/val_dataset/learning_map/70': 15, 'config/val_dataset/learning_map/71': 16, 'config/val_dataset/learning_map/72': 17, 'config/val_dataset/learning_map/80': 18, 'config/val_dataset/learning_map/81': 19, 'config/val_dataset/learning_map/99': 0, 'config/train_dataloader/num_workers': 8, 'config/trainer/num_sanity_val_steps': 1, 'config/val_dataset/learning_map/252': 1, 'config/val_dataset/learning_map/253': 7, 'config/val_dataset/learning_map/254': 6, 'config/val_dataset/learning_map/255': 8, 'config/val_dataset/learning_map/256': 5, 'config/val_dataset/learning_map/257': 5, 'config/val_dataset/learning_map/258': 4, 'config/val_dataset/learning_map/259': 5, 'config/val_dataset/learning_map_inv/0': 0, 'config/val_dataset/learning_map_inv/1': 10, 'config/val_dataset/learning_map_inv/2': 11, 'config/val_dataset/learning_map_inv/3': 15, 'config/val_dataset/learning_map_inv/4': 18, 'config/val_dataset/learning_map_inv/5': 20, 'config/val_dataset/learning_map_inv/6': 30, 'config/val_dataset/learning_map_inv/7': 31, 'config/val_dataset/learning_map_inv/8': 32, 'config/val_dataset/learning_map_inv/9': 40, 'config/lasermix/pseudo_label_threshold': 0.8, 'config/trainer/accumulate_grad_batches': 1, 'config/trainer/check_val_every_n_epoch': 1, 'config/val_dataset/learning_map_inv/10': 44, 'config/val_dataset/learning_map_inv/11': 48, 'config/val_dataset/learning_map_inv/12': 49, 'config/val_dataset/learning_map_inv/13': 50, 'config/val_dataset/learning_map_inv/14': 51, 'config/val_dataset/learning_map_inv/15': 70, 'config/val_dataset/learning_map_inv/16': 71, 'config/val_dataset/learning_map_inv/17': 72, 'config/val_dataset/learning_map_inv/18': 80, 'config/val_dataset/learning_map_inv/19': 81}",cylinder3d_mt_mix_unc_pseudo_50_0.05
